AGLIM1
----------------
oa   Oxyaquic
oh   Ochric
om   Ombric
or   Orthic
pa   Plaggic
pc   Petrocalcic
pd   Petroduric
pe   Pellic
pf   Profondic
pg   Petrogypsic
ph   Pachic
pi   Placic
pl   Plinthic
pn   Planic
po   Posic
pp   Petroplinthic
pr   Protic
ps   Petrosalic
pt   Petric
rd   Reductic
rg   Regic
rh   Rheic
ro   Rhodic
rp   Ruptic
rs   Rustic
ru   Rubic
rz   Rendzic
sa   Sapric
sd   Spodic
si   Silic
sk   Skeletic
sl   Siltic
so   Sodic
sp   Spolic
st   Stagnic
su   Sulphatic
sz   Salic
tf   Tephric
ti   Thionic
tr   Terric
tu   Turbic
tx   Toxic
ty   Takyric
ub   Urbic
um   Umbric
vi   Vitric
vm   Vermic
vr   Vertic
vt   Vetic
xa   Xanthic
ye   Yermic
1    Town
2    Soil disturbed by man
3    Water body
4    Marsh
5    Glacier
6    Rock outcrops
---------------------------------------------------------------------------
WRB-FULL
----------------
AB         Albeluvisol
ABal       Alic Albeluvisol
ABap       Abruptic Albeluvisol
ABar       Arenic Albeluvisol
ABau       Alumic Albeluvisol
ABeun      Endoeutric Albeluvisol
ABfg       Fragic Albeluvisol
ABfr       Ferric Albeluvisol
ABge       Gelic Albeluvisol
ABgl       Gleyic Albeluvisol
ABha       Haplic Albeluvisol
ABhi       Histic Albeluvisol
ABsl       Siltic Albeluvisol
ABst       Stagnic Albeluvisol
ABum       Umbric Albeluvisol
AC         Acrisol
ACab       Albic Acrisol
ACan       Andic Acrisol
ACap       Abruptic Acrisol
ACar       Arenic Acrisol
ACau       Alumic Acrisol
ACcr       Chromic Acrisol
ACdyh      Hyperdystric Acrisol
ACfr       Ferric Acrisol
ACgl       Gleyic Acrisol
ACgr       Geric Acrisol
ACha       Haplic Acrisol
AChu       Humic Acrisol
ACle       Leptic Acrisol
ACll       Lamellic Acrisol
ACohh      Hyperochric Acrisol
ACpf       Profondic Acrisol
ACpl       Plinthic Acrisol
ACro       Rhodic Acrisol
ACsk       Skeletic Acrisol
ACst       Stagnic Acrisol
ACum       Umbric Acrisol
ACvi       Vitric Acrisol
ACvt       Vetic Acrisol
AL         Alisol
ALab       Albic Alisol
ALan       Andic Alisol
ALap       Abruptic Alisol
ALar       Arenic Alisol
ALcr       Chromic Alisol
ALdyh      Hyperdystric Alisol
ALfr       Ferric Alisol
ALgl       Gleyic Alisol
ALha       Haplic Alisol
ALhu       Humic Alisol
ALll       Lamellic Alisol
ALni       Nitic Alisol
ALpf       Profondic Alisol
ALpl       Plinthic Alisol
ALro       Rhodic Alisol
ALsk       Skeletic Alisol
ALst       Stagnic Alisol
ALum       Umbric Alisol
ALvr       Vertic Alisol
AN         Andosol
ANao       Acroxic Andosol
ANar       Arenic Andosol
ANca       Calcaric Andosol
ANdu       Duric Andosol
ANdy       Dystric Andosol
ANes       Eutrisilic Andosol
ANeu       Eutric Andosol
ANfu       Fulvic Andosol
ANgl       Gleyic Andosol
ANha       Haplic Andosol
ANhi       Histic Andosol
ANhy       Hydric Andosol
ANle       Leptic Andosol
ANlv       Luvic Andosol
ANme       Melanic Andosol
ANmo       Mollic Andosol
ANph       Pachic Andosol
ANpi       Placic Andosol
ANsi       Silic Andosol
ANsk       Skeletic Andosol
ANso       Sodic Andosol
ANth       Thaptic Andosol
ANum       Umbric Andosol
ANvi       Vitric Andosol
ANvt       Vetic Andosol
AR         Arenosol
ARab       Albic Arenosol
ARad       Aridic Arenosol
ARca       Calcaric Arenosol
ARduw      Hypoduric Arenosol
ARdy       Dystric Arenosol
AReu       Eutric Arenosol
ARfg       Fragic Arenosol
ARfl       Ferralic Arenosol
ARge       Gelic Arenosol
ARgl       Gleyic Arenosol
ARgp       Gypsiric Arenosol
ARha       Haplic Arenosol
ARll       Lamellic Arenosol
ARlvw      Hypoluvic Arenosol
ARpl       Plinthic Arenosol
ARpr       Protic Arenosol
ARru       Rubic Arenosol
ARszw      Hyposalic Arenosol
ARtf       Tephric Arenosol
ARye       Yermic Arenosol
AT         Anthrosol
ATar       Arenic Anthrosol
ATfl       Ferralic Anthrosol
ATgl       Gleyic Anthrosol
AThg       Hydragric Anthrosol
ATht       Hortic Anthrosol
ATir       Irragric Anthrosol
ATlv       Luvic Anthrosol
ATpa       Plaggic Anthrosol
ATrg       Regic Anthrosol
ATsd       Spodic Anthrosol
ATst       Stagnic Anthrosol
ATtr       Terric Anthrosol
CH         Chernozem
CHcc       Calcic Chernozem
CHch       Chernic Chernozem
CHgl       Gleyic Chernozem
CHgs       Glossic Chernozem
CHha       Haplic Chernozem
CHlv       Luvic Chernozem
CHsl       Siltic Chernozem
CHvm       Vermic Chernozem
CHvr       Vertic Chernozem
CL         Calcisol
CLad       Aridic Calcisol
CLcch      Hypercalcic Calcisol
CLccw      Hypocalcic Calcisol
CLgl       Gleyic Calcisol
CLha       Haplic Calcisol
CLle       Leptic Calcisol
CLlv       Luvic Calcisol
CLohh      Hyperochric Calcisol
CLpt       Petric Calcisol
CLsk       Skeletic Calcisol
CLso       Sodic Calcisol
CLszn      Endosalic Calcisol
CLty       Takyric Calcisol
CLvr       Vertic Calcisol
CLye       Yermic Calcisol
CM         Cambisol
CMad       Aridic Cambisol
CMan       Andic Cambisol
CMca       Calcaric Cambisol
CMcr       Chromic Cambisol
CMdy       Dystric Cambisol
CMeu       Eutric Cambisol
CMfl       Ferralic Cambisol
CMfv       Fluvic Cambisol
CMge       Gelic Cambisol
CMgl       Gleyic Cambisol
CMgp       Gypsiric Cambisol
CMgt       Gelistagnic Cambisol
CMha       Haplic Cambisol
CMle       Leptic Cambisol
CMmo       Mollic Cambisol
CMohh      Hyperochric Cambisol
CMpl       Plinthic Cambisol
CMro       Rhodic Cambisol
CMsk       Skeletic Cambisol
CMso       Sodic Cambisol
CMst       Stagnic Cambisol
CMszn      Endosalic Cambisol
CMty       Takyric Cambisol
CMvi       Vitric Cambisol
CMvr       Vertic Cambisol
CMye       Yermic Cambisol
CR         Cryosol
CRad       Aridic Cryosol
CRan       Andic Cryosol
CRcc       Calcic Cryosol
CRgc       Glacic Cryosol
CRgl       Gleyic Cryosol
CRgy       Gypsic Cryosol
CRha       Haplic Cryosol
CRhi       Histic Cryosol
CRle       Leptic Cryosol
CRli       Lithic Cryosol
CRmo       Mollic Cryosol
CRna       Natric Cryosol
CRoa       Oxyaquic Cryosol
CRst       Stagnic Cryosol
CRsz       Salic Cryosol
CRti       Thionic Cryosol
CRtu       Turbic Cryosol
CRum       Umbric Cryosol
CRye       Yermic Cryosol
DU         Durisol
DUad       Aridic Durisol
DUar       Arenic Durisol
DUcc       Calcic Durisol
DUcr       Chromic Durisol
DUgy       Gypsic Durisol
DUha       Haplic Durisol
DUle       Leptic Durisol
DUlv       Luvic Durisol
DUohh      Hyperochric Durisol
DUpt       Petric Durisol
DUty       Takyric Durisol
DUvr       Vertic Durisol
DUye       Yermic Durisol
FL         Fluvisol
FLad       Aridic Fluvisol
FLar       Arenic Fluvisol
FLca       Calcaric Fluvisol
FLdy       Dystric Fluvisol
FLeu       Eutric Fluvisol
FLge       Gelic Fluvisol
FLgl       Gleyic Fluvisol
FLgp       Gypsiric Fluvisol
FLha       Haplic Fluvisol
FLhi       Histic Fluvisol
FLhu       Humic Fluvisol
FLmo       Mollic Fluvisol
FLsk       Skeletic Fluvisol
FLso       Sodic Fluvisol
FLst       Stagnic Fluvisol
FLsz       Salic Fluvisol
FLtf       Tephric Fluvisol
FLti       Thionic Fluvisol
FLty       Takyric Fluvisol
FLum       Umbric Fluvisol
FLye       Yermic Fluvisol
FR         Ferralsol
FRac       Acric Ferralsol
FRan       Andic Ferralsol
FRar       Arenic Ferralsol
FRau       Alumic Ferralsol
FRdyh      Hyperdystric Ferralsol
FReuh      Hypereutric Ferralsol
FRfr       Ferric Ferralsol
FRgi       Gibbsic Ferralsol
FRgl       Gleyic Ferralsol
FRgr       Geric Ferralsol
FRha       Haplic Ferralsol
FRhi       Histic Ferralsol
FRhu       Humic Ferralsol
FRlx       Lixic Ferralsol
FRmo       Mollic Ferralsol
FRpl       Plinthic Ferralsol
FRpo       Posic Ferralsol
FRro       Rhodic Ferralsol
FRstn      Endostagnic Ferralsol
FRum       Umbric Ferralsol
FRvt       Vetic Ferralsol
FRxa       Xanthic Ferralsol
GL         Gleysol
GLan       Andic Gleysol
GLap       Abruptic Gleysol
GLaq       Anthraquic Gleysol
GLar       Arenic Gleysol
GLau       Alumic Gleysol
GLax       Alcalic Gleysol
GLca       Calcaric Gleysol
GLcc       Calcic Gleysol
GLdy       Dystric Gleysol
GLeu       Eutric Gleysol
GLge       Gelic Gleysol
GLgy       Gypsic Gleysol
GLha       Haplic Gleysol
GLhi       Histic Gleysol
GLhu       Humic Gleysol
GLmo       Mollic Gleysol
GLpl       Plinthic Gleysol
GLso       Sodic Gleysol
GLszn      Endosalic Gleysol
GLtf       Tephric Gleysol
GLti       Thionic Gleysol
GLtx       Toxic Gleysol
GLty       Takyric Gleysol
GLum       Umbric Gleysol
GLvi       Vitric Gleysol
GY         Gypsisol
GYad       Aridic Gypsisol
GYaz       Arzic Gypsisol
GYcc       Calcic Gypsisol
GYdu       Duric Gypsisol
GYgyh      Hypergypsic Gypsisol
GYgyw      Hypogypsic Gypsisol
GYha       Haplic Gypsisol
GYle       Leptic Gypsisol
GYlv       Luvic Gypsisol
GYohh      Hyperochric Gypsisol
GYpt       Petric Gypsisol
GYsk       Skeletic Gypsisol
GYso       Sodic Gypsisol
GYszn      Endosalic Gypsisol
GYty       Takyric Gypsisol
GYvr       Vertic Gypsisol
GYye       Yermic Gypsisol
HS         Histosol
HSax       Alcalic Histosol
HScy       Cryic Histosol
HSdy       Dystric Histosol
HSeu       Eutric Histosol
HSfi       Fibric Histosol
HSfo       Folic Histosol
HSgc       Glacic Histosol
HSge       Gelic Histosol
HSom       Ombric Histosol
HSrh       Rheic Histosol
HSsa       Sapric Histosol
HSsz       Salic Histosol
HSti       Thionic Histosol
HStx       Toxic Histosol
KS         Kastanozem
KSam       Anthric Kastanozem
KScc       Calcic Kastanozem
KScr       Chromic Kastanozem
KSgy       Gypsic Kastanozem
KSha       Haplic Kastanozem
KSlv       Luvic Kastanozem
KSsl       Siltic Kastanozem
KSsow      Hyposodic Kastanozem
KSvr       Vertic Kastanozem
LP         Leptosol
LPad       Aridic Leptosol
LPca       Calcaric Leptosol
LPdy       Dystric Leptosol
LPeu       Eutric Leptosol
LPge       Gelic Leptosol
LPgl       Gleyic Leptosol
LPgp       Gypsiric Leptosol
LPha       Haplic Leptosol
LPhk       Hyperskeletic Leptosol
LPhu       Humic Leptosol
LPli       Lithic Leptosol
LPmo       Mollic Leptosol
LPrz       Rendzic Leptosol
LPum       Umbric Leptosol
LPvr       Vertic Leptosol
LPye       Yermic Leptosol
LV         Luvisol
LVab       Albic Luvisol
LVan       Andic Luvisol
LVar       Arenic Luvisol
LVcc       Calcic Luvisol
LVcr       Chromic Luvisol
LVct       Cutanic Luvisol
LVdy       Dystric Luvisol
LVfr       Ferric Luvisol
LVgl       Gleyic Luvisol
LVha       Haplic Luvisol
LVle       Leptic Luvisol
LVll       Lamellic Luvisol
LVohh      Hyperochric Luvisol
LVpf       Profondic Luvisol
LVro       Rhodic Luvisol
LVsow      Hyposodic Luvisol
LVst       Stagnic Luvisol
LVvi       Vitric Luvisol
LVvr       Vertic Luvisol
LX         Lixisol
LXab       Albic Lixisol
LXan       Andic Lixisol
LXap       Abruptic Lixisol
LXar       Arenic Lixisol
LXcc       Calcic Lixisol
LXcr       Chromic Lixisol
LXfr       Ferric Lixisol
LXgl       Gleyic Lixisol
LXgr       Geric Lixisol
LXha       Haplic Lixisol
LXhu       Humic Lixisol
LXle       Leptic Lixisol
LXll       Lamellic Lixisol
LXohh      Hyperochric Lixisol
LXpf       Profondic Lixisol
LXpl       Plinthic Lixisol
LXro       Rhodic Lixisol
LXst       Stagnic Lixisol
LXvi       Vitric Lixisol
LXvt       Vetic Lixisol
NT         Nitisol
NTal       Alic Nitisol
NTan       Andic Nitisol
NTau       Alumic Nitisol
NTdy       Dystric Nitisol
NTeu       Eutric Nitisol
NTfl       Ferralic Nitisol
NTha       Haplic Nitisol
NThu       Humic Nitisol
NTmo       Mollic Nitisol
NTro       Rhodic Nitisol
NTum       Umbric Nitisol
NTvt       Vetic Nitisol
PH         Phaeozem
PHab       Albic Phaeozem
PHan       Andic Phaeozem
PHap       Abruptic Phaeozem
PHca       Calcaric Phaeozem
PHcr       Chromic Phaeozem
PHgl       Gleyic Phaeozem
PHgs       Glossic Phaeozem
PHgz       Greyic Phaeozem
PHha       Haplic Phaeozem
PHle       Leptic Phaeozem
PHlv       Luvic Phaeozem
PHph       Pachic Phaeozem
PHsk       Skeletic Phaeozem
PHsl       Siltic Phaeozem
PHso       Sodic Phaeozem
PHst       Stagnic Phaeozem
PHtf       Tephric Phaeozem
PHvi       Vitric Phaeozem
PHvm       Vermic Phaeozem
PHvr       Vertic Phaeozem
PL         Planosol
PLab       Albic Planosol
PLal       Alic Planosol
PLar       Arenic Planosol
PLau       Alumic Planosol
PLax       Alcalic Planosol
PLca       Calcaric Planosol
PLcc       Calcic Planosol
PLcr       Chromic Planosol
PLdy       Dystric Planosol
PLeu       Eutric Planosol
PLfr       Ferric Planosol
PLge       Gelic Planosol
PLgl       Gleyic Planosol
PLgr       Geric Planosol
PLgy       Gypsic Planosol
PLha       Haplic Planosol
PLhi       Histic Planosol
PLlv       Luvic Planosol
PLmo       Mollic Planosol
PLpf?      Petroferric Planosol
PLpl       Plinthic Planosol
PLro       Rhodic Planosol
PLso       Sodic Planosol
PLszn      Endosalic Planosol
PLti       Thionic Planosol
PLum       Umbric Planosol
PLvr       Vertic Planosol
PT         Plinthosol
PTab       Albic Plinthosol
PTac       Acric Plinthosol
PTal       Alic Plinthosol
PTap       Abruptic Plinthosol
PTau       Alumic Plinthosol
PTdun      Endoduric Plinthosol
PTeun      Endoeutric Plinthosol
PTfr       Ferric Plinthosol
PTgr       Geric Plinthosol
PTgs       Glossic Plinthosol
PTha       Haplic Plinthosol
PThu       Humic Plinthosol
PTph       Pachic Plinthosol
PTpt       Petric Plinthosol
PTst       Stagnic Plinthosol
PTum       Umbric Plinthosol
PTvt       Vetic Plinthosol
PZ         Podzol
PZam       Anthric Podzol
PZcb       Carbic Podzol
PZdn       Densic Podzol
PZet       Entic Podzol
PZfg       Fragic Podzol
PZge       Gelic Podzol
PZgl       Gleyic Podzol
PZha       Haplic Podzol
PZhi       Histic Podzol
PZll       Lamellic Podzol
PZpi       Placic Podzol
PZrs       Rustic Podzol
PZsk       Skeletic Podzol
PZst       Stagnic Podzol
PZum       Umbric Podzol
RG         Regosol
RGad       Aridic Regosol
RGah       Anthropic Regosol
RGai       Aric Regosol
RGanb      Thaptoandic Regosol
RGar       Arenic Regosol
RGca       Calcaric Regosol
RGdy       Dystric Regosol
RGeu       Eutric Regosol
RGga       Garbic Regosol
RGge       Gelic Regosol
RGgl       Gleyic Regosol
RGgp       Gypsiric Regosol
RGgt       Gelistagnic Regosol
RGha       Haplic Regosol
RGhu       Humic Regosol
RGle       Leptic Regosol
RGohh      Hyperochric Regosol
RGrd       Reductic Regosol
RGsk       Skeletic Regosol
RGsow      Hyposodic Regosol
RGsp       Spolic Regosol
RGst       Stagnic Regosol
RGszw      Hyposalic Regosol
RGtf       Tephric Regosol
RGty       Takyric Regosol
RGub       Urbic Regosol
RGvib      Thaptovitric Regosol
RGvm       Vermic Regosol
RGye       Yermic Regosol
SC         Solonchak
SCad       Aridic Solonchak
SCae       Aceric Solonchak
SCcc       Calcic Solonchak
SCcl       Chloridic Solonchak
SCcn       Carbonatic Solonchak
SCdu       Duric Solonchak
SCge       Gelic Solonchak
SCgl       Gleyic Solonchak
SCgy       Gypsic Solonchak
SCha       Haplic Solonchak
SChi       Histic Solonchak
SCmo       Mollic Solonchak
SCoh       Ochric Solonchak
SCps       Petrosalic Solonchak
SCso       Sodic Solonchak
SCst       Stagnic Solonchak
SCsu       Sulphatic Solonchak
SCszh      Hypersalic Solonchak
SCty       Takyric Solonchak
SCvr       Vertic Solonchak
SCye       Yermic Solonchak
SN         Solonetz
SNab       Albic Solonetz
SNad       Aridic Solonetz
SNcc       Calcic Solonetz
SNdu       Duric Solonetz
SNgl       Gleyic Solonetz
SNgy       Gypsic Solonetz
SNha       Haplic Solonetz
SNhu       Humic Solonetz
SNmg       Magnesic Solonetz
SNmo       Mollic Solonetz
SNst       Stagnic Solonetz
SNsz       Salic Solonetz
SNty       Takyric Solonetz
SNvr       Vertic Solonetz
SNye       Yermic Solonetz
UM         Umbrisol
UMab       Albic Umbrisol
UMam       Anthric Umbrisol
UMar       Arenic Umbrisol
UMfl       Ferralic Umbrisol
UMge       Gelic Umbrisol
UMgl       Gleyic Umbrisol
UMha       Haplic Umbrisol
UMhu       Humic Umbrisol
UMle       Leptic Umbrisol
UMsk       Skeletic Umbrisol
UMst       Stagnic Umbrisol
VR         Vertisol
VRal       Alic Vertisol
VRcc       Calcic Vertisol
VRcr       Chromic Vertisol
VRdu       Duric Vertisol
VReu       Eutric Vertisol
VRgm       Grumic Vertisol
VRgp       Gypsiric Vertisol
VRgy       Gypsic Vertisol
VRha       Haplic Vertisol
VRms       Mesotrophic Vertisol
VRmz       Mazic Vertisol
VRna       Natric Vertisol
VRpe       Pellic Vertisol
VRsow      Hyposodic Vertisol
VRsz       Salic Vertisol
VRti       Thionic Vertisol
           No information
---------------------------------------------------------------------------
WRB-LEV1
----------------
AB   Albeluvisol
AC   Acrisol
AL   Alisol
AN   Andosol
AR   Arenosol
AT   Anthrosol
CH   Chernozem
CL   Calcisol
CM   Cambisol
CR   Cryosol
DU   Durisol
FL   Fluvisol
FR   Ferralsol
GL   Gleysol
GY   Gypsisol
HS   Histosol
KS   Kastanozem
LP   Leptosol
LV   Luvisol
LX   Lixisol
NT   Nitisol
PH   Phaeozem
PL   Planosol
PT   Plinthosol
PZ   Podzol
RG   Regosol
SC   Solonchak
SN   Solonetz
UM   Umbrisol
VR   Vertisol
1    Town
2    Soil disturbed by man
3    Water body
4    Marsh
5    Glacier
6    Rock outcrops
---------------------------------------------------------------------------
WRB-SPE1
----------------
b   Thapto
c   Cumuli
d   Bathi
h   Hyper
n   Endo
o   Orthi
p   Epi
r   Para
t   Proto
w   Hypo
    No information
1   Town
2   Soil disturbed by man
3   Water body
4   Marsh
5   Glacier
6   Rock outcrops
---------------------------------------------------------------------------
WRB-SPE2
----------------
b   Thapto
c   Cumuli
d   Bathi
h   Hyper
n   Endo
o   Orthi
p   Epi
r   Para
t   Proto
w   Hypo
    No information
1   Town
2   Soil disturbed by man
3   Water body
4   Marsh
5   Glacier
6   Rock outcrops
---------------------------------------------------------------------------
ZMAX
----------------
-999   No information
  -2   metres
  -1   metres
   0   metres
   1   metres
   2   metres
5000   metres
---------------------------------------------------------------------------
ZMIN
----------------
-999   No information
  -2   metres
  -1   metres
   0   metres
   1   metres
   2   metres
5000   metres
---------------------------------------------------------------------------
