Date,Streamflow (mm)
12/10/1988,5.56585851
12/11/1988,5.05630808
12/12/1988,4.58595384
12/13/1988,4.46836528
12/14/1988,3.91961867
12/15/1988,3.41006824
12/16/1988,3.01810637
12/17/1988,2.70453688
12/18/1988,2.50855595
12/19/1988,2.50855595
12/20/1988,2.46935976
12/21/1988,2.70453688
12/22/1988,2.97891019
12/23/1988,2.86132163
12/24/1988,2.66534069
12/25/1988,2.31257501
12/26/1988,2.07739789
12/27/1988,1.95980933
12/28/1988,1.84222077
12/29/1988,2.23418264
12/30/1988,6.34978224
12/31/1988,5.56585851
01/01/1989,4.35077672
01/02/1989,4.66434622
01/03/1989,5.95782038
01/04/1989,6.62415555
01/05/1989,6.31058606
01/06/1989,5.36987758
01/07/1989,4.58595384
01/08/1989,4.50756147
01/09/1989,24.10565481
01/10/1989,32.96399300
01/11/1989,14.89455094
01/12/1989,10.15181235
01/13/1989,8.11361064
01/14/1989,6.58495936
01/15/1989,6.31058606
01/16/1989,8.42718014
01/17/1989,9.28949624
01/18/1989,9.01512294
01/19/1989,8.19200302
01/20/1989,7.95682590
01/21/1989,8.19200302
01/22/1989,7.68245259
01/23/1989,6.54576318
01/24/1989,5.60505470
01/25/1989,4.82113096
01/26/1989,4.38997291
01/27/1989,4.15479579
01/28/1989,3.95881486
01/29/1989,3.80203011
01/30/1989,4.50756147
01/31/1989,7.52566784
02/01/1989,7.64325640
02/02/1989,6.38897843
02/03/1989,5.25228902
02/04/1989,4.97791571
02/05/1989,4.62515003
02/06/1989,3.99801104
02/07/1989,3.37087206
02/08/1989,3.01810637
02/09/1989,2.54775213
02/10/1989,2.23418264
02/11/1989,2.43016357
02/12/1989,2.31257501
02/13/1989,2.19498645
02/14/1989,2.07739789
02/15/1989,1.95980933
02/16/1989,2.62614451
02/17/1989,4.89952334
02/18/1989,6.27138987
02/19/1989,8.19200302
02/20/1989,7.13370598
02/21/1989,6.62415555
02/22/1989,8.07441446
02/23/1989,9.28949624
02/24/1989,7.72164878
02/25/1989,6.42817462
02/26/1989,5.48746614
02/27/1989,4.82113096
02/28/1989,4.35077672
03/01/1989,4.07640342
03/02/1989,3.88042248
03/03/1989,3.41006824
03/04/1989,3.17489112
03/05/1989,8.27039539
03/06/1989,22.34182641
03/07/1989,16.61918316
03/08/1989,11.95483694
03/09/1989,11.28850177
03/10/1989,12.46438737
03/11/1989,12.38599499
03/12/1989,12.34679881
03/13/1989,12.89554542
03/14/1989,10.93573609
03/15/1989,10.50457803
03/16/1989,10.89653990
03/17/1989,9.75985049
03/18/1989,12.26840643
03/19/1989,11.79805219
03/20/1989,10.11261617
03/21/1989,14.65937382
03/22/1989,13.20911491
03/23/1989,10.50457803
03/24/1989,9.21110387
03/25/1989,11.56287507
03/26/1989,10.73975515
03/27/1989,10.26940091
03/28/1989,11.48448270
03/29/1989,10.93573609
03/30/1989,10.11261617
03/31/1989,11.44528651
04/01/1989,11.17091321
04/02/1989,12.81715305
04/03/1989,10.97493227
04/04/1989,10.15181235
04/05/1989,10.70055897
04/06/1989,11.91564075
04/07/1989,13.09152635
04/08/1989,12.93474161
04/09/1989,11.79805219
04/10/1989,10.62216659
04/11/1989,9.75985049
04/12/1989,9.75985049
04/13/1989,10.26940091
04/14/1989,10.97493227
04/15/1989,10.30859710
04/16/1989,9.01512294
04/17/1989,8.42718014
04/18/1989,8.66235726
04/19/1989,9.48547718
04/20/1989,8.85833819
04/21/1989,7.25129454
04/22/1989,6.07540894
04/23/1989,5.25228902
04/24/1989,5.05630808
04/25/1989,5.56585851
04/26/1989,5.95782038
04/27/1989,5.40907376
04/28/1989,4.97791571
04/29/1989,4.86032715
04/30/1989,5.05630808
05/01/1989,4.86032715
05/02/1989,4.50756147
05/03/1989,4.46836528
05/04/1989,5.36987758
05/05/1989,6.07540894
05/06/1989,6.19299750
05/07/1989,5.76183944
05/08/1989,5.13470046
05/09/1989,5.09550427
05/10/1989,4.62515003
05/11/1989,3.84122630
05/12/1989,3.21408731
05/13/1989,2.82212544
05/14/1989,2.66534069
05/15/1989,2.54775213
05/16/1989,2.46935976
05/17/1989,2.46935976
05/18/1989,2.43016357
05/19/1989,2.19498645
05/20/1989,2.07739789
05/21/1989,1.99900552
05/22/1989,1.95980933
05/23/1989,2.39096739
05/24/1989,3.21408731
05/25/1989,3.88042248
05/26/1989,3.48846062
05/27/1989,4.35077672
05/28/1989,4.19399198
05/29/1989,3.84122630
05/30/1989,3.41006824
05/31/1989,3.17489112
06/01/1989,3.13569494
06/02/1989,3.09649875
06/03/1989,2.90051781
06/04/1989,2.66534069
06/05/1989,2.43016357
06/06/1989,2.27337883
06/07/1989,2.11659408
06/08/1989,1.95980933
06/09/1989,1.88141696
06/10/1989,1.76382840
06/11/1989,1.64623984
06/12/1989,1.60704365
06/13/1989,1.52865128
06/14/1989,1.60704365
06/15/1989,1.80302459
06/16/1989,1.64623984
06/17/1989,1.48945509
06/18/1989,1.41106272
06/19/1989,1.33267035
06/20/1989,1.45025891
06/21/1989,1.33267035
06/22/1989,1.25427797
06/23/1989,1.17588560
06/24/1989,1.13668941
06/25/1989,1.09749323
06/26/1989,1.05829704
06/27/1989,1.01910085
06/28/1989,1.01910085
06/29/1989,1.05829704
06/30/1989,1.05829704
07/01/1989,0.97990467
07/02/1989,0.94070848
07/03/1989,0.90151229
07/04/1989,0.90151229
07/05/1989,0.86231611
07/06/1989,0.86231611
07/07/1989,0.86231611
07/08/1989,0.82311992
07/09/1989,0.82311992
07/10/1989,0.86231611
07/11/1989,0.82311992
07/12/1989,0.78392373
07/13/1989,0.78392373
07/14/1989,0.78392373
07/15/1989,0.78392373
07/16/1989,0.90151229
07/17/1989,1.21508179
07/18/1989,0.90151229
07/19/1989,0.82311992
07/20/1989,0.78392373
07/21/1989,0.70553136
07/22/1989,0.70553136
07/23/1989,0.70553136
07/24/1989,0.66633517
07/25/1989,0.66633517
07/26/1989,0.66633517
07/27/1989,0.66633517
07/28/1989,0.62713899
07/29/1989,0.62713899
07/30/1989,0.62713899
07/31/1989,0.62713899
08/01/1989,0.66633517
08/02/1989,1.09749323
08/03/1989,0.86231611
08/04/1989,0.74472755
08/05/1989,0.74472755
08/06/1989,0.70553136
08/07/1989,0.62713899
08/08/1989,0.66633517
08/09/1989,0.62713899
08/10/1989,0.58794280
08/11/1989,0.58794280
08/12/1989,0.54874661
08/13/1989,0.54874661
08/14/1989,0.54874661
08/15/1989,0.54874661
08/16/1989,0.50955043
08/17/1989,0.50955043
08/18/1989,0.50955043
08/19/1989,0.50955043
08/20/1989,0.50955043
08/21/1989,0.50955043
08/22/1989,1.13668941
08/23/1989,2.35177120
08/24/1989,1.37186653
08/25/1989,1.01910085
08/26/1989,0.90151229
08/27/1989,0.82311992
08/28/1989,0.74472755
08/29/1989,0.70553136
08/30/1989,0.74472755
08/31/1989,0.70553136
09/01/1989,0.62713899
09/02/1989,0.62713899
09/03/1989,0.58794280
09/04/1989,0.58794280
09/05/1989,0.54874661
09/06/1989,0.54874661
09/07/1989,0.54874661
09/08/1989,0.50955043
09/09/1989,0.50955043
09/10/1989,0.50955043
09/11/1989,0.47035424
09/12/1989,0.47035424
09/13/1989,0.47035424
09/14/1989,0.47035424
09/15/1989,0.43115805
09/16/1989,0.43115805
09/17/1989,0.47035424
09/18/1989,0.47035424
09/19/1989,0.47035424
09/20/1989,0.43115805
09/21/1989,0.43115805
09/22/1989,0.43115805
09/23/1989,0.43115805
09/24/1989,0.43115805
09/25/1989,0.43115805
09/26/1989,0.47035424
09/27/1989,0.47035424
09/28/1989,0.43115805
09/29/1989,0.43115805
09/30/1989,0.47035424
10/01/1989,0.50955043
10/02/1989,0.43115805
10/03/1989,0.43115805
10/04/1989,0.43115805
10/05/1989,0.39196187
10/06/1989,0.39196187
10/07/1989,0.39196187
10/08/1989,0.39196187
10/09/1989,0.39196187
10/10/1989,0.38412263
10/11/1989,0.38412263
10/12/1989,0.38412263
10/13/1989,0.38412263
10/14/1989,0.38412263
10/15/1989,0.37628339
10/16/1989,0.37236377
10/17/1989,0.36452454
10/18/1989,0.36452454
10/19/1989,0.36452454
10/20/1989,0.36452454
10/21/1989,0.74472755
10/22/1989,0.74472755
10/23/1989,0.58794280
10/24/1989,0.58794280
10/25/1989,0.62713899
10/26/1989,1.21508179
10/27/1989,1.76382840
10/28/1989,1.21508179
10/29/1989,0.90151229
10/30/1989,0.78392373
10/31/1989,0.62713899
11/01/1989,0.58794280
11/02/1989,0.54874661
11/03/1989,0.54874661
11/04/1989,0.62713899
11/05/1989,0.58794280
11/06/1989,0.70553136
11/07/1989,1.45025891
11/08/1989,1.05829704
11/09/1989,1.41106272
11/10/1989,1.25427797
11/11/1989,1.05829704
11/12/1989,2.90051781
11/13/1989,2.58694832
11/14/1989,2.15579027
11/15/1989,1.76382840
11/16/1989,1.52865128
11/17/1989,1.60704365
11/18/1989,1.41106272
11/19/1989,1.25427797
11/20/1989,1.13668941
11/21/1989,1.05829704
11/22/1989,0.97990467
11/23/1989,1.56784747
11/24/1989,2.58694832
11/25/1989,3.64524536
11/26/1989,3.80203011
11/27/1989,3.29247968
11/28/1989,2.97891019
11/29/1989,2.46935976
11/30/1989,2.19498645
12/01/1989,2.11659408
12/02/1989,2.23418264
12/03/1989,3.44926443
12/04/1989,9.21110387
12/05/1989,12.93474161
12/06/1989,9.21110387
12/07/1989,6.62415555
12/08/1989,7.80004115
12/09/1989,6.93772504
12/10/1989,5.52666232
12/11/1989,4.54675766
12/12/1989,3.84122630
12/13/1989,3.29247968
12/14/1989,2.86132163
12/15/1989,2.54775213
12/16/1989,2.31257501
12/17/1989,2.15579027
12/18/1989,2.03820171
12/19/1989,1.88141696
12/20/1989,1.76382840
12/21/1989,1.68543603
12/22/1989,1.56784747
12/23/1989,1.52865128
12/24/1989,1.45025891
12/25/1989,1.41106272
12/26/1989,1.33267035
12/27/1989,1.25427797
12/28/1989,1.25427797
12/29/1989,1.17588560
12/30/1989,1.13668941
12/31/1989,1.25427797
01/01/1990,1.52865128
01/02/1990,1.48945509
01/03/1990,1.41106272
01/04/1990,1.76382840
01/05/1990,3.95881486
01/06/1990,11.40609033
01/07/1990,39.11779431
01/08/1990,45.07561469
01/09/1990,27.55491924
01/10/1990,21.08754844
01/11/1990,15.79606324
01/12/1990,11.64126745
01/13/1990,9.25030006
01/14/1990,7.72164878
01/15/1990,6.42817462
01/16/1990,5.52666232
01/17/1990,4.74273859
01/18/1990,4.15479579
01/19/1990,3.68444155
01/20/1990,3.29247968
01/21/1990,2.97891019
01/22/1990,3.05730256
01/23/1990,3.76283392
01/24/1990,3.29247968
01/25/1990,3.13569494
01/26/1990,2.97891019
01/27/1990,3.17489112
01/28/1990,6.97692123
01/29/1990,8.93673056
01/30/1990,7.25129454
01/31/1990,5.64425088
02/01/1990,4.74273859
02/02/1990,4.62515003
02/03/1990,4.82113096
02/04/1990,4.42916910
02/05/1990,4.31158054
02/06/1990,4.03720723
02/07/1990,3.68444155
02/08/1990,4.11559960
02/09/1990,9.48547718
02/10/1990,13.67946915
02/11/1990,10.81814753
02/12/1990,8.30959158
02/13/1990,6.58495936
02/14/1990,5.44826995
02/15/1990,5.17389664
02/16/1990,4.54675766
02/17/1990,3.95881486
02/18/1990,3.52765680
02/19/1990,3.13569494
02/20/1990,3.52765680
02/21/1990,5.76183944
02/22/1990,6.89852886
02/23/1990,8.34878776
02/24/1990,9.01512294
02/25/1990,10.11261617
02/26/1990,11.48448270
02/27/1990,11.28850177
02/28/1990,9.91663523
03/01/1990,8.77994582
03/02/1990,8.23119920
03/03/1990,9.32869243
03/04/1990,11.09252083
03/05/1990,10.38698947
03/06/1990,8.89753438
03/07/1990,8.50557251
03/08/1990,8.30959158
03/09/1990,7.48647166
03/10/1990,9.60306574
03/11/1990,8.34878776
03/12/1990,7.05531360
03/13/1990,5.95782038
03/14/1990,6.54576318
03/15/1990,6.58495936
03/16/1990,6.27138987
03/17/1990,7.17290216
03/18/1990,8.38798395
03/19/1990,9.52467337
03/20/1990,9.68145811
03/21/1990,9.75985049
03/22/1990,10.26940091
03/23/1990,11.21010939
03/24/1990,10.26940091
03/25/1990,8.93673056
03/26/1990,8.03521827
03/27/1990,7.56486403
03/28/1990,7.25129454
03/29/1990,7.13370598
03/30/1990,7.09450979
03/31/1990,7.36888310
04/01/1990,7.76084496
04/02/1990,8.23119920
04/03/1990,7.99602208
04/04/1990,7.91762971
04/05/1990,8.15280683
04/06/1990,8.30959158
04/07/1990,8.19200302
04/08/1990,7.21209835
04/09/1990,5.95782038
04/10/1990,5.48746614
04/11/1990,5.64425088
04/12/1990,5.33068139
04/13/1990,5.09550427
04/14/1990,5.48746614
04/15/1990,6.19299750
04/16/1990,6.46737080
04/17/1990,5.68344707
04/18/1990,4.97791571
04/19/1990,4.38997291
04/20/1990,4.07640342
04/21/1990,3.76283392
04/22/1990,4.50756147
04/23/1990,7.32968691
04/24/1990,5.72264326
04/25/1990,8.54476870
04/26/1990,9.13271150
04/27/1990,34.41425191
04/28/1990,31.94489215
04/29/1990,17.08953740
04/30/1990,11.79805219
05/01/1990,9.05431912
05/02/1990,7.44727547
05/03/1990,6.31058606
05/04/1990,5.60505470
05/05/1990,5.13470046
05/06/1990,4.46836528
05/07/1990,3.88042248
05/08/1990,3.44926443
05/09/1990,3.09649875
05/10/1990,2.86132163
05/11/1990,2.70453688
05/12/1990,2.58694832
05/13/1990,2.50855595
05/14/1990,2.39096739
05/15/1990,2.23418264
05/16/1990,2.11659408
05/17/1990,2.03820171
05/18/1990,1.95980933
05/19/1990,1.88141696
05/20/1990,2.35177120
05/21/1990,2.19498645
05/22/1990,2.90051781
05/23/1990,3.56685299
05/24/1990,3.76283392
05/25/1990,3.56685299
05/26/1990,3.17489112
05/27/1990,2.97891019
05/28/1990,2.74373307
05/29/1990,2.78292925
05/30/1990,4.19399198
05/31/1990,5.87942800
06/01/1990,5.21309283
06/02/1990,4.46836528
06/03/1990,4.38997291
06/04/1990,4.54675766
06/05/1990,3.95881486
06/06/1990,5.87942800
06/07/1990,7.32968691
06/08/1990,6.11460512
06/09/1990,5.21309283
06/10/1990,4.82113096
06/11/1990,4.35077672
06/12/1990,4.19399198
06/13/1990,4.35077672
06/14/1990,3.91961867
06/15/1990,3.56685299
06/16/1990,3.21408731
06/17/1990,2.90051781
06/18/1990,2.66534069
06/19/1990,2.46935976
06/20/1990,2.31257501
06/21/1990,2.19498645
06/22/1990,2.07739789
06/23/1990,1.95980933
06/24/1990,1.88141696
06/25/1990,1.76382840
06/26/1990,1.68543603
06/27/1990,1.64623984
06/28/1990,1.56784747
06/29/1990,1.48945509
06/30/1990,1.45025891
07/01/1990,1.37186653
07/02/1990,1.48945509
07/03/1990,1.37186653
07/04/1990,1.29347416
07/05/1990,1.37186653
07/06/1990,1.60704365
07/07/1990,1.33267035
07/08/1990,1.21508179
07/09/1990,1.17588560
07/10/1990,1.09749323
07/11/1990,1.05829704
07/12/1990,1.01910085
07/13/1990,0.97990467
07/14/1990,0.97990467
07/15/1990,0.94070848
07/16/1990,0.90151229
07/17/1990,0.90151229
07/18/1990,0.86231611
07/19/1990,0.86231611
07/20/1990,0.82311992
07/21/1990,0.78392373
07/22/1990,0.74472755
07/23/1990,0.74472755
07/24/1990,0.74472755
07/25/1990,0.74472755
07/26/1990,0.74472755
07/27/1990,0.70553136
07/28/1990,0.70553136
07/29/1990,0.70553136
07/30/1990,0.66633517
07/31/1990,0.66633517
08/01/1990,0.66633517
08/02/1990,0.62713899
08/03/1990,0.62713899
08/04/1990,0.62713899
08/05/1990,0.58794280
08/06/1990,0.58794280
08/07/1990,0.58794280
08/08/1990,0.54874661
08/09/1990,0.54874661
08/10/1990,0.54874661
08/11/1990,0.54874661
08/12/1990,0.50955043
08/13/1990,0.50955043
08/14/1990,0.50955043
08/15/1990,0.50955043
08/16/1990,0.50955043
08/17/1990,0.58794280
08/18/1990,0.78392373
08/19/1990,0.66633517
08/20/1990,0.62713899
08/21/1990,0.70553136
08/22/1990,0.66633517
08/23/1990,0.58794280
08/24/1990,0.54874661
08/25/1990,0.54874661
08/26/1990,0.54874661
08/27/1990,0.50955043
08/28/1990,0.50955043
08/29/1990,0.58794280
08/30/1990,0.78392373
08/31/1990,0.58794280
09/01/1990,0.54874661
09/02/1990,0.50955043
09/03/1990,0.50955043
09/04/1990,0.50955043
09/05/1990,0.47035424
09/06/1990,0.47035424
09/07/1990,0.47035424
09/08/1990,0.47035424
09/09/1990,0.47035424
09/10/1990,0.43115805
09/11/1990,0.43115805
09/12/1990,0.43115805
09/13/1990,0.43115805
09/14/1990,0.43115805
09/15/1990,0.50955043
09/16/1990,0.54874661
09/17/1990,0.47035424
09/18/1990,0.47035424
09/19/1990,0.43115805
09/20/1990,0.43115805
09/21/1990,0.43115805
09/22/1990,0.43115805
09/23/1990,0.39196187
09/24/1990,0.43115805
09/25/1990,0.43115805
09/26/1990,0.43115805
09/27/1990,0.39196187
09/28/1990,0.39196187
09/29/1990,0.39196187
09/30/1990,0.39196187
10/01/1990,0.39196187
10/02/1990,0.39196187
10/03/1990,0.47035424
10/04/1990,0.43115805
10/05/1990,0.54874661
10/06/1990,0.47035424
10/07/1990,0.43115805
10/08/1990,0.39196187
10/09/1990,0.39196187
10/10/1990,0.39196187
10/11/1990,0.39196187
10/12/1990,0.47035424
10/13/1990,0.50955043
10/14/1990,0.54874661
10/15/1990,0.86231611
10/16/1990,0.78392373
10/17/1990,0.58794280
10/18/1990,0.78392373
10/19/1990,0.78392373
10/20/1990,0.58794280
10/21/1990,1.84222077
10/22/1990,1.84222077
10/23/1990,1.01910085
10/24/1990,0.78392373
10/25/1990,0.70553136
10/26/1990,0.82311992
10/27/1990,0.70553136
10/28/1990,0.74472755
10/29/1990,0.74472755
10/30/1990,2.74373307
10/31/1990,6.15380131
11/01/1990,3.64524536
11/02/1990,2.35177120
11/03/1990,1.95980933
11/04/1990,7.68245259
11/05/1990,6.78094030
11/06/1990,4.86032715
11/07/1990,3.91961867
11/08/1990,5.09550427
11/09/1990,5.87942800
11/10/1990,4.31158054
11/11/1990,3.52765680
11/12/1990,2.93971400
11/13/1990,3.13569494
11/14/1990,3.72363774
11/15/1990,3.13569494
11/16/1990,2.74373307
11/17/1990,2.54775213
11/18/1990,2.74373307
11/19/1990,2.35177120
11/20/1990,2.54775213
11/21/1990,3.52765680
11/22/1990,6.27138987
11/23/1990,7.83923734
11/24/1990,7.05531360
11/25/1990,32.92479682
11/26/1990,16.07043654
11/27/1990,9.79904667
11/28/1990,7.05531360
11/29/1990,6.66335174
11/30/1990,7.05531360
12/01/1990,6.27138987
12/02/1990,5.48746614
12/03/1990,4.70354240
12/04/1990,5.48746614
12/05/1990,6.27138987
12/06/1990,5.09550427
12/07/1990,4.31158054
12/08/1990,4.31158054
12/09/1990,5.48746614
12/10/1990,14.50258907
12/11/1990,10.19100854
12/12/1990,7.83923734
12/13/1990,6.38897843
12/14/1990,5.56585851
12/15/1990,4.78193478
12/16/1990,4.15479579
12/17/1990,3.76283392
12/18/1990,5.72264326
12/19/1990,5.01711190
12/20/1990,4.19399198
12/21/1990,3.48846062
12/22/1990,3.05730256
12/23/1990,2.82212544
12/24/1990,2.66534069
12/25/1990,2.54775213
12/26/1990,2.46935976
12/27/1990,2.43016357
12/28/1990,2.39096739
12/29/1990,2.19498645
12/30/1990,2.27337883
12/31/1990,1.95980933
01/01/1991,1.88141696
01/02/1991,1.80302459
01/03/1991,1.80302459
01/04/1991,1.72463221
01/05/1991,1.64623984
01/06/1991,1.60704365
01/07/1991,2.19498645
01/08/1991,2.43016357
01/09/1991,2.31257501
01/10/1991,4.46836528
01/11/1991,9.17190768
01/12/1991,26.61421076
01/13/1991,29.74990570
01/14/1991,26.18305271
01/15/1991,30.33784850
01/16/1991,20.65639038
01/17/1991,13.95384246
01/18/1991,10.93573609
01/19/1991,8.46637632
01/20/1991,7.01611742
01/21/1991,5.84023182
01/22/1991,4.97791571
01/23/1991,4.35077672
01/24/1991,3.91961867
01/25/1991,3.48846062
01/26/1991,3.25328350
01/27/1991,2.97891019
01/28/1991,2.78292925
01/29/1991,2.54775213
01/30/1991,2.43016357
01/31/1991,2.35177120
02/01/1991,2.27337883
02/02/1991,2.54775213
02/03/1991,3.33167587
02/04/1991,5.87942800
02/05/1991,13.32670347
02/06/1991,9.01512294
02/07/1991,6.66335174
02/08/1991,5.48746614
02/09/1991,4.70354240
02/10/1991,4.31158054
02/11/1991,3.91961867
02/12/1991,4.70354240
02/13/1991,12.93474161
02/14/1991,11.75885601
02/15/1991,9.40708481
02/16/1991,7.44727547
02/17/1991,6.66335174
02/18/1991,6.27138987
02/19/1991,9.40708481
02/20/1991,8.62316107
02/21/1991,7.44727547
02/22/1991,6.66335174
02/23/1991,5.87942800
02/24/1991,4.70354240
02/25/1991,4.31158054
02/26/1991,3.91961867
02/27/1991,3.52765680
02/28/1991,3.33167587
03/01/1991,3.48846062
03/02/1991,7.05531360
03/03/1991,18.03024588
03/04/1991,27.82929255
03/05/1991,18.81416961
03/06/1991,11.36689414
03/07/1991,8.62316107
03/08/1991,6.97692123
03/09/1991,6.19299750
03/10/1991,5.56585851
03/11/1991,5.09550427
03/12/1991,5.72264326
03/13/1991,6.15380131
03/14/1991,5.52666232
03/15/1991,4.86032715
03/16/1991,4.38997291
03/17/1991,4.07640342
03/18/1991,4.11559960
03/19/1991,4.07640342
03/20/1991,3.84122630
03/21/1991,3.64524536
03/22/1991,3.52765680
03/23/1991,3.72363774
03/24/1991,4.07640342
03/25/1991,3.95881486
03/26/1991,3.68444155
03/27/1991,3.41006824
03/28/1991,3.17489112
03/29/1991,2.97891019
03/30/1991,2.93971400
03/31/1991,3.44926443
04/01/1991,3.99801104
04/02/1991,4.54675766
04/03/1991,4.50756147
04/04/1991,4.66434622
04/05/1991,7.05531360
04/06/1991,7.52566784
04/07/1991,7.09450979
04/08/1991,7.21209835
04/09/1991,15.52168993
04/10/1991,11.64126745
04/11/1991,9.05431912
04/12/1991,7.68245259
04/13/1991,6.93772504
04/14/1991,6.66335174
04/15/1991,6.38897843
04/16/1991,5.95782038
04/17/1991,5.52666232
04/18/1991,5.21309283
04/19/1991,4.97791571
04/20/1991,5.36987758
04/21/1991,5.68344707
04/22/1991,5.44826995
04/23/1991,5.17389664
04/24/1991,5.44826995
04/25/1991,5.29148520
04/26/1991,5.21309283
04/27/1991,5.36987758
04/28/1991,5.13470046
04/29/1991,4.74273859
04/30/1991,4.62515003
05/01/1991,4.70354240
05/02/1991,4.74273859
05/03/1991,4.46836528
05/04/1991,4.23318816
05/05/1991,4.07640342
05/06/1991,4.19399198
05/07/1991,5.29148520
05/08/1991,10.38698947
05/09/1991,8.50557251
05/10/1991,7.29049072
05/11/1991,6.42817462
05/12/1991,5.80103563
05/13/1991,5.60505470
05/14/1991,5.13470046
05/15/1991,4.66434622
05/16/1991,5.21309283
05/17/1991,9.56386955
05/18/1991,9.72065430
05/19/1991,9.13271150
05/20/1991,8.23119920
05/21/1991,7.44727547
05/22/1991,6.50656699
05/23/1991,5.64425088
05/24/1991,4.97791571
05/25/1991,4.38997291
05/26/1991,3.95881486
05/27/1991,3.60604918
05/28/1991,3.37087206
05/29/1991,3.48846062
05/30/1991,3.95881486
05/31/1991,3.44926443
06/01/1991,3.13569494
06/02/1991,2.97891019
06/03/1991,2.74373307
06/04/1991,2.50855595
06/05/1991,2.39096739
06/06/1991,2.23418264
06/07/1991,2.11659408
06/08/1991,2.03820171
06/09/1991,1.95980933
06/10/1991,1.92061315
06/11/1991,1.84222077
06/12/1991,1.76382840
06/13/1991,1.72463221
06/14/1991,1.68543603
06/15/1991,1.60704365
06/16/1991,1.56784747
06/17/1991,1.48945509
06/18/1991,1.45025891
06/19/1991,1.48945509
06/20/1991,1.95980933
06/21/1991,1.76382840
06/22/1991,1.56784747
06/23/1991,1.48945509
06/24/1991,1.41106272
06/25/1991,1.37186653
06/26/1991,1.29347416
06/27/1991,1.29347416
06/28/1991,1.64623984
06/29/1991,1.41106272
06/30/1991,1.29347416
07/01/1991,1.21508179
07/02/1991,1.17588560
07/03/1991,1.09749323
07/04/1991,1.05829704
07/05/1991,1.01910085
07/06/1991,0.97990467
07/07/1991,0.94070848
07/08/1991,0.90151229
07/09/1991,0.90151229
07/10/1991,0.86231611
07/11/1991,0.86231611
07/12/1991,0.82311992
07/13/1991,0.82311992
07/14/1991,0.82311992
07/15/1991,0.82311992
07/16/1991,0.86231611
07/17/1991,0.90151229
07/18/1991,0.82311992
07/19/1991,0.78392373
07/20/1991,0.78392373
07/21/1991,0.74472755
07/22/1991,0.74472755
07/23/1991,0.78392373
07/24/1991,0.90151229
07/25/1991,0.74472755
07/26/1991,0.70553136
07/27/1991,0.70553136
07/28/1991,0.70553136
07/29/1991,0.66633517
07/30/1991,0.66633517
07/31/1991,0.66633517
